student_id,programme_id,academic_year,year_level,is_first_year_entrant,enrol_status,credits_attempted,credits_earned
S08735,P07,2024,4,False,Enrolled,60,46
S08735,P10,2025,4,False,Enrolled,60,51
S08736,P05,2023,1,True,Enrolled,50,40
S08736,P05,2024,2,False,Enrolled,50,47
S08736,P05,2025,3,False,Enrolled,60,49
S08737,P11,2023,1,True,Enrolled,60,57
S08737,P11,2024,2,False,Enrolled,60,50
S08737,P11,2025,3,False,Enrolled,60,57
S08738,P01,2021,1,True,Enrolled,50,43
S08739,P05,2024,1,True,Enrolled,50,44
S08739,P05,2025,2,False,Enrolled,50,41
S08740,P12,2024,1,True,Enrolled,60,49
S08740,P12,2025,2,False,Enrolled,50,49
S08741,P06,2024,1,True,Enrolled,50,39
S08741,P06,2025,2,False,Enrolled,60,48
S08742,P08,2023,1,True,Enrolled,50,32
S08742,P08,2024,2,False,Enrolled,50,36
S08742,P08,2025,3,False,Enrolled,60,41
S08743,P07,2024,1,True,Enrolled,60,58
S08743,P07,2025,2,False,Enrolled,60,54
S08744,P05,2023,1,True,Enrolled,50,37
S08744,P05,2024,2,False,Enrolled,60,50
S08744,P05,2025,3,False,Enrolled,50,29
S08745,P08,2025,1,True,Enrolled,50,35
S08746,P09,2025,1,True,Enrolled,60,50
S08747,P05,2024,1,True,Enrolled,60,46
S08748,P07,2025,1,True,Enrolled,50,37
S08749,P01,2025,1,True,Enrolled,60,55
S08750,P07,2022,1,True,Enrolled,60,56
S08750,P07,2023,2,False,Enrolled,60,49
S08751,P09,2025,1,True,Enrolled,50,41
S08752,P07,2022,1,True,Enrolled,50,40
S08752,P07,2023,2,False,Enrolled,60,48
S08752,P07,2024,3,False,Enrolled,60,48
S08752,P07,2025,4,False,Enrolled,60,56
S08753,P11,2021,1,True,Enrolled,50,40
S08753,P11,2022,2,False,Enrolled,60,56
S08753,P11,2023,3,False,Enrolled,60,55
S08753,P11,2024,4,False,Enrolled,50,46
S08753,P02,2025,4,False,Enrolled,60,53
S08754,P04,2025,1,True,Enrolled,60,53
S08755,P06,2022,1,True,Enrolled,60,52
S08755,P06,2023,2,False,Enrolled,60,49
S08756,P02,2024,1,True,Enrolled,60,58
S08756,P02,2025,2,False,Enrolled,50,41
S08757,P08,2025,1,True,Enrolled,60,51
S08758,P06,2021,1,True,Enrolled,50,45
S08758,P06,2022,2,False,Enrolled,60,53
S08758,P06,2023,3,False,Enrolled,60,46
S08759,P07,2022,1,True,Enrolled,60,53
S08759,P07,2023,2,False,Enrolled,60,53
S08759,P10,2024,3,False,Enrolled,50,50
S08759,P10,2025,4,False,Enrolled,50,47
S08760,P02,2024,1,True,Enrolled,60,58
S08761,P12,2024,1,True,Enrolled,50,39
S08761,P12,2025,2,False,Enrolled,60,47
S08762,P09,2025,1,True,Enrolled,60,51
S08763,P05,2025,1,True,Enrolled,60,53
S08764,P07,2021,1,True,Enrolled,50,49
S08764,P04,2022,2,False,Enrolled,50,39
S08764,P12,2023,3,False,Enrolled,60,43
S08764,P12,2024,4,False,Enrolled,60,48
S08764,P12,2025,4,False,Enrolled,50,37
S08765,P08,2023,1,True,Enrolled,60,52
S08765,P08,2024,2,False,Enrolled,60,55
S08765,P08,2025,3,False,Enrolled,50,50
S08766,P12,2024,1,True,Enrolled,50,41
S08766,P12,2025,2,False,Enrolled,60,52
S08767,P09,2024,1,True,Enrolled,60,51
S08767,P09,2025,2,False,Enrolled,60,54
S08768,P05,2022,1,True,Enrolled,60,41
S08768,P05,2023,2,False,Enrolled,60,50
S08768,P05,2024,3,False,Enrolled,60,50
S08768,P05,2025,4,False,Enrolled,60,52
S08769,P12,2022,1,True,Enrolled,50,45
S08769,P12,2023,2,False,Enrolled,60,57
S08769,P12,2024,3,False,Enrolled,60,51
S08769,P12,2025,4,False,Enrolled,60,57
S08770,P04,2022,1,True,Enrolled,60,57
S08770,P04,2023,2,False,Enrolled,60,59
S08770,P04,2024,3,False,Enrolled,60,56
S08770,P04,2025,4,False,Enrolled,60,55
S08771,P07,2025,1,True,Enrolled,50,44
S08772,P08,2025,1,True,Enrolled,60,53
S08773,P04,2021,1,True,Enrolled,60,49
S08773,P04,2022,2,False,Enrolled,60,43
S08774,P12,2022,1,True,Enrolled,60,54
S08774,P12,2023,2,False,Enrolled,50,44
S08775,P03,2023,1,True,Enrolled,50,46
S08775,P03,2024,2,False,Enrolled,50,44
S08775,P03,2025,3,False,Enrolled,50,45
S08776,P06,2025,1,True,Enrolled,50,44
S08777,P03,2025,1,True,Enrolled,50,44
S08778,P11,2024,1,True,Enrolled,60,52
S08779,P03,2021,1,True,Enrolled,60,52
S08779,P03,2022,2,False,Enrolled,50,36
S08780,P01,2022,1,True,Enrolled,50,41
S08780,P01,2023,2,False,Enrolled,50,49
S08780,P01,2024,3,False,Enrolled,60,47
S08780,P01,2025,4,False,Enrolled,60,56
S08781,P01,2023,1,True,Enrolled,60,40
S08781,P01,2024,2,False,Enrolled,50,37
S08781,P01,2025,3,False,Enrolled,60,50
S08782,P05,2025,1,True,Enrolled,50,43
S08783,P06,2021,1,True,Enrolled,60,45
S08783,P06,2022,2,False,Enrolled,60,40
S08783,P06,2023,3,False,Enrolled,50,36
S08783,P06,2024,4,False,Enrolled,60,40
S08784,P01,2025,1,True,Enrolled,60,46
S08785,P02,2022,1,True,Enrolled,50,42
S08786,P02,2023,1,True,Enrolled,60,41
S08787,P08,2024,1,True,Enrolled,60,52
S08787,P08,2025,2,False,Enrolled,60,51
S08788,P04,2024,1,True,Enrolled,60,46
S08788,P04,2025,2,False,Enrolled,60,46
S08789,P07,2024,1,True,Enrolled,50,41
S08789,P07,2025,2,False,Enrolled,60,50
S08790,P01,2025,1,True,Enrolled,50,47
S08791,P11,2022,1,True,Enrolled,50,42
S08791,P11,2023,2,False,Enrolled,50,41
S08791,P11,2024,3,False,Enrolled,60,43
S08791,P11,2025,4,False,Enrolled,50,42
S08792,P04,2022,1,True,Enrolled,60,48
S08792,P04,2023,2,False,Enrolled,60,52
S08793,P10,2025,1,True,Enrolled,60,53
S08794,P10,2021,1,True,Enrolled,60,47
S08794,P10,2022,2,False,Enrolled,60,57
S08794,P10,2023,3,False,Enrolled,60,60
S08794,P10,2024,4,False,Enrolled,60,57
S08794,P10,2025,4,False,Enrolled,60,57
S08795,P12,2023,1,True,Enrolled,60,53
S08795,P12,2024,2,False,Enrolled,60,55
S08795,P12,2025,3,False,Enrolled,50,45
S08796,P09,2025,1,True,Enrolled,60,49
S08797,P06,2025,1,True,Enrolled,50,47
S08798,P02,2025,1,True,Enrolled,50,41
S08799,P01,2021,1,True,Enrolled,60,56
S08799,P06,2022,2,False,Enrolled,50,46
S08799,P02,2023,3,False,Enrolled,60,50
S08799,P02,2024,4,False,Enrolled,60,46
S08799,P02,2025,4,False,Enrolled,60,54
S08800,P11,2025,1,True,Enrolled,60,47
S08801,P06,2025,1,True,Enrolled,60,53
S08802,P09,2024,1,True,Enrolled,50,44
S08802,P09,2025,2,False,Enrolled,60,52
S08803,P06,2022,1,True,Enrolled,60,52
S08804,P11,2023,1,True,Enrolled,60,53
S08805,P09,2024,1,True,Enrolled,60,43
S08805,P12,2025,2,False,Enrolled,60,49
S08806,P02,2025,1,True,Enrolled,50,50
S08807,P09,2022,1,True,Enrolled,50,49
S08807,P09,2023,2,False,Enrolled,60,57
S08808,P04,2022,1,True,Enrolled,60,45
S08808,P04,2023,2,False,Enrolled,60,59
S08808,P04,2024,3,False,Enrolled,50,41
S08808,P05,2025,4,False,Enrolled,50,40
S08809,P09,2024,1,True,Enrolled,60,57
S08809,P09,2025,2,False,Enrolled,60,50
S08810,P12,2024,1,True,Enrolled,60,55
S08810,P12,2025,2,False,Enrolled,60,58
S08811,P12,2023,1,True,Enrolled,60,51
S08811,P01,2024,2,False,Enrolled,60,45
S08811,P01,2025,3,False,Enrolled,50,45
S08812,P02,2023,1,True,Enrolled,60,50
S08813,P01,2024,1,True,Enrolled,50,49
S08813,P01,2025,2,False,Enrolled,60,54
S08814,P09,2021,1,True,Enrolled,60,48
S08814,P09,2022,2,False,Enrolled,60,52
S08814,P07,2023,3,False,Enrolled,60,52
S08814,P07,2024,4,False,Enrolled,50,46
S08814,P07,2025,4,False,Enrolled,60,53
S08815,P08,2021,1,True,Enrolled,60,44
S08815,P08,2022,2,False,Enrolled,60,49
S08815,P08,2023,3,False,Enrolled,60,51
S08815,P08,2024,4,False,Enrolled,60,43
S08815,P08,2025,4,False,Enrolled,50,40
S08816,P03,2024,1,True,Enrolled,50,41
S08816,P03,2025,2,False,Enrolled,50,50
S08817,P08,2022,1,True,Enrolled,60,51
S08817,P08,2023,2,False,Enrolled,60,45
S08817,P08,2024,3,False,Enrolled,60,45
S08817,P08,2025,4,False,Enrolled,60,47
S08818,P01,2024,1,True,Enrolled,50,42
S08819,P08,2024,1,True,Enrolled,60,53
S08819,P08,2025,2,False,Enrolled,50,45
S08820,P10,2024,1,True,Enrolled,60,47
S08820,P10,2025,2,False,Enrolled,50,39
S08821,P08,2025,1,True,Enrolled,50,39
S08822,P01,2021,1,True,Enrolled,60,52
S08822,P01,2022,2,False,Enrolled,50,46
S08822,P01,2023,3,False,Enrolled,60,60
S08823,P12,2022,1,True,Enrolled,50,48
S08823,P12,2023,2,False,Enrolled,60,48
S08823,P12,2024,3,False,Enrolled,60,56
S08823,P12,2025,4,False,Enrolled,60,52
S08824,P05,2022,1,True,Enrolled,60,49
S08824,P05,2023,2,False,Enrolled,60,54
S08824,P07,2024,3,False,Enrolled,60,52
S08824,P07,2025,4,False,Enrolled,50,37
S08825,P05,2025,1,True,Enrolled,60,50
S08826,P02,2023,1,True,Enrolled,50,42
S08826,P02,2024,2,False,Enrolled,50,43
S08826,P02,2025,3,False,Enrolled,60,53
S08827,P03,2022,1,True,Enrolled,60,53
S08827,P03,2023,2,False,Enrolled,60,46
S08828,P04,2021,1,True,Enrolled,50,41
S08828,P04,2022,2,False,Enrolled,60,52
S08828,P04,2023,3,False,Enrolled,60,49
S08828,P04,2024,4,False,Enrolled,60,57
S08828,P04,2025,4,False,Enrolled,60,46
S08829,P10,2025,1,True,Enrolled,50,35
S08830,P08,2024,1,True,Enrolled,50,42
S08830,P08,2025,2,False,Enrolled,60,45
S08831,P07,2023,1,True,Enrolled,60,52
S08832,P11,2025,1,True,Enrolled,60,46
S08833,P12,2025,1,True,Enrolled,60,60
S08834,P05,2021,1,True,Enrolled,60,55
S08834,P05,2022,2,False,Enrolled,60,53
S08834,P05,2023,3,False,Enrolled,60,49
S08834,P05,2024,4,False,Enrolled,60,55
S08834,P05,2025,4,False,Enrolled,60,60
S08835,P05,2023,1,True,Enrolled,50,36
S08835,P05,2024,2,False,Enrolled,60,54
S08835,P05,2025,3,False,Enrolled,60,47
S08836,P09,2023,1,True,Enrolled,60,56
S08836,P09,2024,2,False,Enrolled,50,40
S08836,P09,2025,3,False,Enrolled,60,57
S08837,P08,2025,1,True,Enrolled,60,53
S08838,P01,2021,1,True,Enrolled,60,47
S08838,P01,2022,2,False,Enrolled,60,47
S08838,P01,2023,3,False,Enrolled,60,50
S08838,P01,2024,4,False,Enrolled,60,47
S08838,P01,2025,4,False,Enrolled,60,44
S08839,P08,2023,1,True,Enrolled,60,52
S08839,P08,2024,2,False,Enrolled,60,39
S08839,P07,2025,3,False,Enrolled,60,54
S08840,P09,2024,1,True,Enrolled,60,49
S08841,P12,2025,1,True,Enrolled,50,44
S08842,P07,2025,1,True,Enrolled,60,60
S08843,P08,2023,1,True,Enrolled,60,50
S08844,P10,2024,1,True,Enrolled,60,48
S08844,P10,2025,2,False,Enrolled,60,58
S08845,P02,2025,1,True,Enrolled,60,43
S08846,P09,2024,1,True,Enrolled,60,48
S08847,P07,2025,1,True,Enrolled,50,44
S08848,P02,2025,1,True,Enrolled,60,49
S08849,P08,2025,1,True,Enrolled,60,47
S08850,P03,2021,1,True,Enrolled,50,38
S08850,P03,2022,2,False,Enrolled,60,51
S08850,P03,2023,3,False,Enrolled,60,43
S08850,P03,2024,4,False,Enrolled,50,36
S08850,P03,2025,4,False,Enrolled,60,48
S08851,P07,2022,1,True,Enrolled,60,49
S08851,P07,2023,2,False,Enrolled,50,44
S08852,P04,2023,1,True,Enrolled,60,50
S08852,P04,2024,2,False,Enrolled,60,48
S08852,P04,2025,3,False,Enrolled,60,56
S08853,P02,2024,1,True,Enrolled,60,52
S08853,P02,2025,2,False,Enrolled,60,59
S08854,P04,2022,1,True,Enrolled,60,51
S08854,P04,2023,2,False,Enrolled,60,44
S08854,P04,2024,3,False,Enrolled,50,40
S08854,P04,2025,4,False,Enrolled,60,46
S08855,P06,2022,1,True,Enrolled,60,47
S08855,P06,2023,2,False,Enrolled,60,47
S08855,P06,2024,3,False,Enrolled,60,42
S08856,P06,2023,1,True,Enrolled,50,42
S08856,P06,2024,2,False,Enrolled,60,53
S08856,P06,2025,3,False,Enrolled,60,47
S08857,P02,2025,1,True,Enrolled,60,60
S08858,P05,2023,1,True,Enrolled,60,49
S08858,P05,2024,2,False,Enrolled,60,50
S08858,P05,2025,3,False,Enrolled,50,40
S08859,P11,2021,1,True,Enrolled,60,45
S08859,P11,2022,2,False,Enrolled,60,48
S08859,P11,2023,3,False,Enrolled,50,41
S08859,P11,2024,4,False,Enrolled,50,44
S08859,P06,2025,4,False,Enrolled,60,51
S08860,P11,2021,1,True,Enrolled,60,46
S08861,P07,2022,1,True,Enrolled,60,49
S08861,P12,2023,2,False,Enrolled,60,47
S08861,P12,2024,3,False,Enrolled,60,52
S08861,P12,2025,4,False,Enrolled,50,46
S08862,P06,2025,1,True,Enrolled,60,50
S08863,P07,2025,1,True,Enrolled,60,50
S08864,P03,2023,1,True,Enrolled,50,40
S08864,P03,2024,2,False,Enrolled,60,50
S08864,P06,2025,3,False,Enrolled,60,41
S08865,P12,2024,1,True,Enrolled,50,41
S08865,P12,2025,2,False,Enrolled,60,53
S08866,P09,2025,1,True,Enrolled,60,54
S08867,P04,2021,1,True,Enrolled,60,50
S08868,P04,2023,1,True,Enrolled,60,50
S08868,P06,2024,2,False,Enrolled,60,49
S08868,P06,2025,3,False,Enrolled,60,47
S08869,P08,2024,1,True,Enrolled,50,39
S08869,P08,2025,2,False,Enrolled,50,39
S08870,P05,2025,1,True,Enrolled,60,56
S08871,P05,2024,1,True,Enrolled,60,50
S08871,P05,2025,2,False,Enrolled,60,46
S08872,P10,2022,1,True,Enrolled,50,41
S08872,P10,2023,2,False,Enrolled,50,38
S08872,P10,2024,3,False,Enrolled,60,52
S08872,P10,2025,4,False,Enrolled,60,51
S08873,P04,2025,1,True,Enrolled,50,40
S08874,P08,2024,1,True,Enrolled,60,50
S08874,P08,2025,2,False,Enrolled,60,43
S08875,P12,2025,1,True,Enrolled,60,50
S08876,P02,2023,1,True,Enrolled,60,55
S08876,P02,2024,2,False,Enrolled,50,40
S08876,P02,2025,3,False,Enrolled,60,46
S08877,P02,2021,1,True,Enrolled,60,56
S08878,P12,2021,1,True,Enrolled,50,43
S08878,P12,2022,2,False,Enrolled,50,43
S08878,P06,2023,3,False,Enrolled,60,44
S08878,P08,2024,4,False,Enrolled,60,42
S08879,P03,2025,1,True,Enrolled,60,46
S08880,P01,2021,1,True,Enrolled,50,43
S08880,P01,2022,2,False,Enrolled,60,51
S08880,P01,2023,3,False,Enrolled,60,49
S08881,P11,2024,1,True,Enrolled,60,56
S08881,P11,2025,2,False,Enrolled,60,57
S08882,P04,2023,1,True,Enrolled,60,45
S08882,P04,2024,2,False,Enrolled,60,47
S08882,P04,2025,3,False,Enrolled,50,42
S08883,P04,2023,1,True,Enrolled,50,45
S08883,P04,2024,2,False,Enrolled,50,47
S08883,P09,2025,3,False,Enrolled,60,52
S08884,P03,2023,1,True,Enrolled,50,38
S08884,P03,2024,2,False,Enrolled,60,37
S08884,P03,2025,3,False,Enrolled,50,43
S08885,P12,2021,1,True,Enrolled,60,43
S08885,P12,2022,2,False,Enrolled,60,43
S08885,P12,2023,3,False,Enrolled,50,37
S08885,P12,2024,4,False,Enrolled,60,47
S08885,P12,2025,4,False,Enrolled,60,55
S08886,P09,2021,1,True,Enrolled,60,55
S08886,P09,2022,2,False,Enrolled,60,49
S08886,P09,2023,3,False,Enrolled,50,37
S08886,P09,2024,4,False,Enrolled,60,52
S08886,P09,2025,4,False,Enrolled,60,50
S08887,P07,2021,1,True,Enrolled,60,55
S08887,P07,2022,2,False,Enrolled,60,46
S08887,P08,2023,3,False,Enrolled,60,50
S08887,P08,2024,4,False,Enrolled,60,54
S08887,P10,2025,4,False,Enrolled,60,55
S08888,P06,2021,1,True,Enrolled,60,53
S08888,P06,2022,2,False,Enrolled,60,53
S08888,P06,2023,3,False,Enrolled,60,46
S08889,P02,2021,1,True,Enrolled,60,51
S08889,P02,2022,2,False,Enrolled,60,51
S08890,P12,2024,1,True,Enrolled,60,42
S08890,P12,2025,2,False,Enrolled,60,49
S08891,P09,2021,1,True,Enrolled,50,44
S08891,P09,2022,2,False,Enrolled,60,57
S08891,P09,2023,3,False,Enrolled,60,56
S08891,P07,2024,4,False,Enrolled,60,58
S08891,P07,2025,4,False,Enrolled,60,57
S08892,P04,2022,1,True,Enrolled,60,50
S08892,P04,2023,2,False,Enrolled,60,52
S08893,P12,2024,1,True,Enrolled,60,48
S08893,P12,2025,2,False,Enrolled,60,56
S08894,P12,2021,1,True,Enrolled,60,51
S08894,P12,2022,2,False,Enrolled,60,41
S08894,P12,2023,3,False,Enrolled,50,40
S08894,P05,2024,4,False,Enrolled,60,53
S08894,P05,2025,4,False,Enrolled,60,50
S08895,P08,2025,1,True,Enrolled,60,49
S08896,P12,2023,1,True,Enrolled,60,54
S08896,P12,2024,2,False,Enrolled,60,52
S08896,P06,2025,3,False,Enrolled,60,48
S08897,P03,2025,1,True,Enrolled,50,41
S08898,P09,2022,1,True,Enrolled,60,48
S08898,P08,2023,2,False,Enrolled,60,53
S08899,P02,2021,1,True,Enrolled,60,56
S08899,P02,2022,2,False,Enrolled,60,56
S08900,P08,2024,1,True,Enrolled,60,46
S08901,P12,2022,1,True,Enrolled,50,36
S08901,P12,2023,2,False,Enrolled,60,44
S08902,P07,2024,1,True,Enrolled,60,52
S08903,P09,2023,1,True,Enrolled,60,43
S08903,P09,2024,2,False,Enrolled,50,42
S08903,P09,2025,3,False,Enrolled,60,41
S08904,P02,2023,1,True,Enrolled,60,54
S08904,P02,2024,2,False,Enrolled,60,53
S08905,P08,2025,1,True,Enrolled,60,46
S08906,P01,2022,1,True,Enrolled,60,46
S08906,P01,2023,2,False,Enrolled,50,37
S08906,P01,2024,3,False,Enrolled,60,42
S08907,P01,2023,1,True,Enrolled,60,54
S08908,P08,2023,1,True,Enrolled,60,55
S08908,P08,2024,2,False,Enrolled,50,42
S08909,P07,2024,1,True,Enrolled,50,45
S08909,P07,2025,2,False,Enrolled,60,46
S08910,P05,2021,1,True,Enrolled,50,39
S08910,P05,2022,2,False,Enrolled,50,43
S08910,P05,2023,3,False,Enrolled,50,48
S08910,P01,2024,4,False,Enrolled,60,46
S08910,P01,2025,4,False,Enrolled,60,52
S08911,P06,2023,1,True,Enrolled,50,42
S08911,P06,2024,2,False,Enrolled,60,52
S08911,P05,2025,3,False,Enrolled,60,47
S08912,P08,2023,1,True,Enrolled,50,40
S08913,P08,2025,1,True,Enrolled,60,52
S08914,P01,2024,1,True,Enrolled,60,54
S08914,P01,2025,2,False,Enrolled,60,53
S08915,P08,2021,1,True,Enrolled,60,55
S08915,P08,2022,2,False,Enrolled,60,53
S08915,P08,2023,3,False,Enrolled,50,46
S08915,P08,2024,4,False,Enrolled,60,54
S08915,P08,2025,4,False,Enrolled,60,53
S08916,P08,2023,1,True,Enrolled,60,56
S08916,P01,2024,2,False,Enrolled,60,55
S08916,P01,2025,3,False,Enrolled,50,43
S08917,P08,2025,1,True,Enrolled,60,51
S08918,P11,2023,1,True,Enrolled,60,49
S08918,P11,2024,2,False,Enrolled,60,53
S08918,P11,2025,3,False,Enrolled,60,41
S08919,P07,2022,1,True,Enrolled,50,41
S08919,P07,2023,2,False,Enrolled,60,46
S08919,P07,2024,3,False,Enrolled,60,51
S08920,P12,2023,1,True,Enrolled,60,43
S08920,P12,2024,2,False,Enrolled,60,54
S08921,P12,2022,1,True,Enrolled,50,41
S08921,P12,2023,2,False,Enrolled,60,52
S08921,P12,2024,3,False,Enrolled,60,60
S08921,P12,2025,4,False,Enrolled,60,59
S08922,P09,2021,1,True,Enrolled,60,56
S08922,P09,2022,2,False,Enrolled,50,37
S08922,P09,2023,3,False,Enrolled,60,50
S08922,P01,2024,4,False,Enrolled,50,39
S08922,P01,2025,4,False,Enrolled,60,53
S08923,P05,2024,1,True,Enrolled,50,45
S08923,P05,2025,2,False,Enrolled,60,56
S08924,P02,2024,1,True,Enrolled,60,51
S08924,P02,2025,2,False,Enrolled,50,40
S08925,P10,2022,1,True,Enrolled,60,48
S08925,P10,2023,2,False,Enrolled,60,51
S08925,P10,2024,3,False,Enrolled,60,53
S08925,P10,2025,4,False,Enrolled,60,54
S08926,P02,2024,1,True,Enrolled,60,48
S08926,P02,2025,2,False,Enrolled,60,42
S08927,P02,2022,1,True,Enrolled,60,52
S08927,P02,2023,2,False,Enrolled,60,52
S08928,P12,2022,1,True,Enrolled,50,31
S08929,P07,2024,1,True,Enrolled,60,52
S08929,P07,2025,2,False,Enrolled,60,51
S08930,P04,2025,1,True,Enrolled,60,54
S08931,P12,2024,1,True,Enrolled,60,48
S08932,P08,2025,1,True,Enrolled,60,51
S08933,P07,2022,1,True,Enrolled,60,46
S08933,P07,2023,2,False,Enrolled,50,40
S08933,P07,2024,3,False,Enrolled,50,36
S08933,P07,2025,4,False,Enrolled,60,50
S08934,P05,2021,1,True,Enrolled,60,45
S08934,P05,2022,2,False,Enrolled,50,44
S08934,P05,2023,3,False,Enrolled,50,50
S08934,P05,2024,4,False,Enrolled,60,50
S08934,P05,2025,4,False,Enrolled,60,56
S08935,P08,2024,1,True,Enrolled,50,41
S08936,P09,2022,1,True,Enrolled,60,57
S08936,P09,2023,2,False,Enrolled,60,50
S08936,P09,2024,3,False,Enrolled,50,43
S08936,P09,2025,4,False,Enrolled,50,43
S08937,P08,2024,1,True,Enrolled,60,42
S08938,P03,2022,1,True,Enrolled,60,53
S08938,P03,2023,2,False,Enrolled,60,51
S08938,P03,2024,3,False,Enrolled,60,50
S08938,P03,2025,4,False,Enrolled,50,36
S08939,P08,2024,1,True,Enrolled,60,60
S08939,P08,2025,2,False,Enrolled,60,60
S08940,P07,2023,1,True,Enrolled,50,34
S08940,P07,2024,2,False,Enrolled,60,52
S08940,P07,2025,3,False,Enrolled,50,43
S08941,P11,2025,1,True,Enrolled,60,59
S08942,P08,2025,1,True,Enrolled,50,40
S08943,P02,2021,1,True,Enrolled,60,53
S08943,P02,2022,2,False,Enrolled,60,43
S08943,P02,2023,3,False,Enrolled,60,47
S08943,P02,2024,4,False,Enrolled,60,51
S08944,P05,2022,1,True,Enrolled,60,53
S08944,P05,2023,2,False,Enrolled,60,51
S08944,P05,2024,3,False,Enrolled,60,52
S08944,P12,2025,4,False,Enrolled,60,56
S08945,P09,2025,1,True,Enrolled,60,54
S08946,P09,2023,1,True,Enrolled,50,46
S08946,P09,2024,2,False,Enrolled,60,59
S08946,P09,2025,3,False,Enrolled,60,54
S08947,P03,2023,1,True,Enrolled,50,41
S08947,P03,2024,2,False,Enrolled,60,54
S08947,P03,2025,3,False,Enrolled,50,47
S08948,P05,2022,1,True,Enrolled,60,56
S08948,P05,2023,2,False,Enrolled,60,54
S08948,P05,2024,3,False,Enrolled,50,48
S08948,P01,2025,4,False,Enrolled,60,52
S08949,P01,2023,1,True,Enrolled,50,41
S08950,P05,2022,1,True,Enrolled,60,45
S08950,P05,2023,2,False,Enrolled,60,47
S08950,P05,2024,3,False,Enrolled,60,53
S08950,P05,2025,4,False,Enrolled,60,53
S08951,P01,2025,1,True,Enrolled,60,57
S08952,P11,2022,1,True,Enrolled,60,57
S08952,P11,2023,2,False,Enrolled,60,56
S08952,P11,2024,3,False,Enrolled,50,43
S08952,P08,2025,4,False,Enrolled,60,59
S08953,P08,2022,1,True,Enrolled,60,57
S08953,P08,2023,2,False,Enrolled,60,45
S08953,P08,2024,3,False,Enrolled,60,44
S08953,P08,2025,4,False,Enrolled,50,37
S08954,P12,2021,1,True,Enrolled,60,58
S08954,P12,2022,2,False,Enrolled,60,54
S08954,P12,2023,3,False,Enrolled,60,51
S08954,P12,2024,4,False,Enrolled,50,44
S08955,P11,2024,1,True,Enrolled,50,37
S08955,P11,2025,2,False,Enrolled,50,49
S08956,P07,2025,1,True,Enrolled,60,54
S08957,P06,2021,1,True,Enrolled,50,42
S08957,P06,2022,2,False,Enrolled,60,45
S08957,P05,2023,3,False,Enrolled,50,35
S08957,P05,2024,4,False,Enrolled,60,48
S08957,P05,2025,4,False,Enrolled,60,49
S08958,P11,2021,1,True,Enrolled,50,43
S08958,P11,2022,2,False,Enrolled,60,55
S08959,P04,2023,1,True,Enrolled,50,39
S08959,P12,2024,2,False,Enrolled,50,39
S08960,P03,2024,1,True,Enrolled,60,48
S08961,P05,2025,1,True,Enrolled,60,46
S08962,P01,2021,1,True,Enrolled,50,41
S08963,P04,2025,1,True,Enrolled,60,50
S08964,P02,2022,1,True,Enrolled,60,52
S08964,P02,2023,2,False,Enrolled,60,55
S08964,P02,2024,3,False,Enrolled,50,44
S08964,P02,2025,4,False,Enrolled,60,45
S08965,P01,2021,1,True,Enrolled,60,50
S08965,P01,2022,2,False,Enrolled,50,35
S08965,P01,2023,3,False,Enrolled,50,32
S08965,P01,2024,4,False,Enrolled,50,42
S08965,P01,2025,4,False,Enrolled,60,51
S08966,P07,2022,1,True,Enrolled,60,53
S08966,P07,2023,2,False,Enrolled,60,48
S08967,P08,2025,1,True,Enrolled,60,60
S08968,P07,2025,1,True,Enrolled,60,44
S08969,P01,2022,1,True,Enrolled,60,45
S08969,P01,2023,2,False,Enrolled,50,42
S08970,P05,2025,1,True,Enrolled,60,51
S08971,P02,2021,1,True,Enrolled,60,53
S08971,P02,2022,2,False,Enrolled,50,44
S08971,P01,2023,3,False,Enrolled,60,55
S08971,P01,2024,4,False,Enrolled,60,59
S08971,P01,2025,4,False,Enrolled,50,44
S08972,P08,2022,1,True,Enrolled,60,54
S08973,P10,2024,1,True,Enrolled,50,42
S08973,P10,2025,2,False,Enrolled,60,52
S08974,P02,2025,1,True,Enrolled,60,52
S08975,P01,2023,1,True,Enrolled,60,46
S08976,P05,2025,1,True,Enrolled,60,46
S08977,P04,2025,1,True,Enrolled,60,55
S08978,P04,2021,1,True,Enrolled,50,41
S08978,P04,2022,2,False,Enrolled,60,51
S08978,P04,2023,3,False,Enrolled,50,38
S08978,P04,2024,4,False,Enrolled,60,54
S08978,P04,2025,4,False,Enrolled,50,42
S08979,P03,2022,1,True,Enrolled,60,49
S08979,P03,2023,2,False,Enrolled,60,35
S08979,P03,2024,3,False,Enrolled,60,44
S08979,P03,2025,4,False,Enrolled,50,42
S08980,P05,2021,1,True,Enrolled,50,42
S08980,P09,2022,2,False,Enrolled,60,60
S08980,P09,2023,3,False,Enrolled,50,44
S08981,P12,2024,1,True,Enrolled,60,58
S08981,P05,2025,2,False,Enrolled,60,57
S08982,P11,2023,1,True,Enrolled,60,48
S08982,P11,2024,2,False,Enrolled,50,42
S08982,P11,2025,3,False,Enrolled,60,54
S08983,P07,2021,1,True,Enrolled,60,49
S08984,P10,2023,1,True,Enrolled,50,36
S08984,P02,2024,2,False,Enrolled,60,55
S08984,P02,2025,3,False,Enrolled,60,52
S08985,P01,2023,1,True,Enrolled,50,36
S08986,P02,2024,1,True,Enrolled,60,51
S08986,P02,2025,2,False,Enrolled,50,47
